union_code,union_name,upazila_name,district_name,division_name,population,population_underserved,cells_no_road_connection,pct_underserved
uni_100610151,Banaripara,Banaripara,Barishal,Barishal,16271.37203,0.0,0,0.0
uni_100610142,Baishari,Banaripara,Barishal,Barishal,13067.94893,0.0,0,0.0
uni_100610033,Banari Para Pourasabha (Municipality),Banaripara,Barishal,Barishal,6720.9475,0.0,0,0.0
uni_100607683,Rangasree,Bakerganj,Barishal,Barishal,35226.46619,0.0,0,0.0
uni_100607616,Padree Shibpur,Bakerganj,Barishal,Barishal,23449.29455,0.0,0,0.0
uni_100607557,Niamati,Bakerganj,Barishal,Barishal,20675.34845,0.0,0,0.0
uni_100607548,Nalua,Bakerganj,Barishal,Barishal,7352.87192,0.0,0,0.0
uni_100607456,Kalaskathi,Bakerganj,Barishal,Barishal,24548.65971,0.0,0,0.0
uni_100607447,Kabai,Bakerganj,Barishal,Barishal,20561.24605,0.0,0,0.0
uni_100607314,Garuria,Bakerganj,Barishal,Barishal,29400.95957,0.0,0,0.0
uni_100607280,Faridpur,Bakerganj,Barishal,Barishal,15246.90534,0.0,0,0.0
uni_100607229,Durgapasha,Bakerganj,Barishal,Barishal,10331.9562424,0.0,0,0.0
uni_100607220,Dudhal,Bakerganj,Barishal,Barishal,21428.50341,0.0,0,0.0
uni_100607211,Darial,Bakerganj,Barishal,Barishal,26060.59749,0.0,0,0.0
uni_100607185,Charamaddi,Bakerganj,Barishal,Barishal,23054.54744,0.0,0,0.0
uni_100490142,Barabagi,Taltali,Barguna,Barishal,17299.7121,0.0,0,0.0
uni_100485676,Rayhanpur,Patharghata,Barguna,Barishal,15670.91441,0.0,0,0.0
uni_100485609,Patharghata,Patharghata,Barguna,Barishal,29479.866589,0.0,0,0.0
uni_100428312,Gourichanna,Barguna Sadar,Barguna,Barishal,41759.46295,0.0,0,0.0
uni_100428161,Burirchar,Barguna Sadar,Barguna,Barishal,31467.973614,0.0,0,0.0
uni_100428152,Barguna,Barguna Sadar,Barguna,Barishal,25735.00821,0.0,0,0.0
uni_100428143,Badarkhali,Barguna Sadar,Barguna,Barishal,25802.297787,0.0,0,0.0
uni_100428109,Ayla Patakata,Barguna Sadar,Barguna,Barishal,19418.18514,0.0,0,0.0
uni_100428040,Barguna Pourasabha (Municipality),Barguna Sadar,Barguna,Barishal,22887.797339999997,0.0,0,0.0
uni_100419673,Ramna,Bamna,Barguna,Barishal,20261.468757,0.0,0,0.0
uni_100419210,Douatala,Bamna,Barguna,Barishal,21362.163683,0.0,0,0.0
uni_100419151,Bukabunia,Bamna,Barguna,Barishal,22751.84042,0.0,0,0.0
uni_100419142,Bamna,Bamna,Barguna,Barishal,23288.519185,0.0,0,0.0
uni_100409444,Kukua,Amtali,Barguna,Barishal,20912.02349,0.0,0,0.0
uni_100409344,Haldia,Amtali,Barguna,Barishal,35142.16054,0.0,0,0.0
uni_100409250,‌Gulisakhali,Amtali,Barguna,Barishal,24303.774574,0.0,0,0.0
uni_100409178,Chaora,Amtali,Barguna,Barishal,22813.159490000002,0.0,0,0.0
uni_100409127,Atharogachhia,Amtali,Barguna,Barishal,16876.63953,0.0,0,0.0
uni_100409118,Arpangashia,Amtali,Barguna,Barishal,12608.528959,0.0,0,0.0
uni_100428212,Dhalua,Barguna Sadar,Barguna,Barishal,22789.3391064,0.0,0,0.0
uni_100428445,Keorabania,Barguna Sadar,Barguna,Barishal,15213.75151,0.0,0,0.0
uni_100485542,Nachnapara,Patharghata,Barguna,Barishal,15133.71424,0.0,0,0.0
uni_100428512,M Baliatali,Barguna Sadar,Barguna,Barishal,31825.062393,0.0,0,0.0
uni_100485458,Kanthaltali,Patharghata,Barguna,Barishal,22327.679625,0.0,0,0.0
uni_100485449,Kalamegha,Patharghata,Barguna,Barishal,27143.137227,0.0,0,0.0
uni_100485440,Kakchira,Patharghata,Barguna,Barishal,22169.380085,0.0,0,0.0
uni_100485175,Char Duani,Patharghata,Barguna,Barishal,22987.824693,0.0,0,0.0
uni_100485080,Patharghata Pourasabha (Municipality),Patharghata,Barguna,Barishal,9209.164780000001,0.0,0,0.0
uni_100447709,Sarishamuri,Betagi,Barguna,Barishal,15873.07086,0.0,0,0.0
uni_100447510,Mokamia,Betagi,Barguna,Barishal,13549.16707,0.0,0,0.0
uni_100447443,Kazirabad,Betagi,Barguna,Barishal,12522.70438,0.0,0,0.0
uni_100447343,Hosnabad,Betagi,Barguna,Barishal,18592.17149,0.0,0,0.0
uni_100447160,Bura Mazumdar,Betagi,Barguna,Barishal,14064.53653,0.0,0,0.0
uni_100447151,Bibichini,Betagi,Barguna,Barishal,17151.83918,0.0,0,0.0
uni_100447142,Betagi,Betagi,Barguna,Barishal,11299.68186,0.0,0,0.0
uni_100447060,Betagi Pourasabha (Municipality),Betagi,Barguna,Barishal,7602.01053,0.0,0,0.0
uni_100428613,Phuljhuri,Barguna Sadar,Barguna,Barishal,15772.95407,0.0,0,0.0
uni_100428546,Naltona,Barguna Sadar,Barguna,Barishal,20984.939581,0.0,0,0.0
uni_100610160,Bisharkandi,Banaripara,Barishal,Barishal,17444.71233,0.0,0,0.0
uni_100610178,Chakhar,Banaripara,Barishal,Barishal,16479.94041,0.0,0,0.0
uni_100610377,Iluhar,Banaripara,Barishal,Barishal,16267.10428,0.0,0,0.0
uni_100694309,Guthia,Ujirpur,Barishal,Barishal,29134.16647,0.0,0,0.0
uni_100694142,Bamrail,Ujirpur,Barishal,Barishal,24845.97233,0.0,0,0.0
uni_100694089,Ujirpur Pourasabha (Municipality),Ujirpur,Barishal,Barishal,10162.64868,0.0,0,0.0
uni_100669709,Safipur,Muladi,Barishal,Barishal,28138.08342,0.0,0,0.0
uni_100669543,Nazirpur,Muladi,Barishal,Barishal,22653.50452,0.0,0,0.0
uni_100669509,Muladi,Muladi,Barishal,Barishal,20889.682678,0.0,0,0.0
uni_100669442,Kazirchar,Muladi,Barishal,Barishal,21751.259476,0.0,0,0.0
uni_100669309,Gachhua,Muladi,Barishal,Barishal,16342.6035,0.0,0,0.0
uni_100669176,Char Kalekhan,Muladi,Barishal,Barishal,18802.694545,0.0,0,0.0
uni_100669142,Batamara,Muladi,Barishal,Barishal,17276.41822,0.0,0,0.0
uni_100669087,Muladi Pourasabha (Municipality),Muladi,Barishal,Barishal,22198.20451,0.0,0,0.0
uni_100662783,Uttar Ulania,Mehendiganj,Barishal,Barishal,12482.16276,0.0,0,0.0
uni_100662716,Sreepur,Mehendiganj,Barishal,Barishal,9167.5937511,0.0,0,0.0
uni_100662517,Mehendiganj,Mehendiganj,Barishal,Barishal,14387.893250000001,0.0,0,0.0
uni_100662483,Lata,Mehendiganj,Barishal,Barishal,16612.69706,0.0,0,0.0
uni_100662424,Joynagar,Mehendiganj,Barishal,Barishal,14123.67422,0.0,0,0.0
uni_100694151,Barakotha,Ujirpur,Barishal,Barishal,20438.71633,0.0,0,0.0
uni_100694343,Harta,Ujirpur,Barishal,Barishal,24342.05979,0.0,0,0.0
uni_100662315,Gobindapur,Mehendiganj,Barishal,Barishal,8249.020976,0.0,0,0.0
uni_100694410,Jalla,Ujirpur,Barishal,Barishal,20100.9385,0.0,0,0.0
uni_100918613,Pashchim Ilisha,Bhola Sadar,Bhola,Barishal,47487.48387,0.0,0,0.0
uni_100918447,Kachia,Bhola Sadar,Bhola,Barishal,8416.453,0.0,0,0.0
uni_100918380,Ilisha,Bhola Sadar,Bhola,Barishal,41154.062161,0.0,0,0.0
uni_100918222,Dhania,Bhola Sadar,Bhola,Barishal,30490.51931,0.0,0,0.0
uni_100918213,Dakkhin Dighaldi,Bhola Sadar,Bhola,Barishal,23730.472655,0.0,0,0.0
uni_100918179,Char Samaiya,Bhola Sadar,Bhola,Barishal,26716.15939,0.0,0,0.0
uni_100918161,Bhelumia,Bhola Sadar,Bhola,Barishal,39459.699763000004,0.0,0,0.0
uni_100918152,Bheduria,Bhola Sadar,Bhola,Barishal,45955.046903,0.0,0,0.0
uni_100918143,Bapta,Bhola Sadar,Bhola,Barishal,45552.903099999996,0.0,0,0.0
uni_100918109,Alinagar,Bhola Sadar,Bhola,Barishal,20341.0098,0.0,0,0.0
uni_100918016,Bhola Pourasabha (Municipality),Bhola Sadar,Bhola,Barishal,56998.438,0.0,0,0.0
uni_100694727,Sholak,Ujirpur,Barishal,Barishal,25205.07828,0.0,0,0.0
uni_100694718,Shikarpur,Ujirpur,Barishal,Barishal,16592.72745,0.0,0,0.0
uni_100694709,Satla,Ujirpur,Barishal,Barishal,30545.95197,0.0,0,0.0
uni_100694576,Otra,Ujirpur,Barishal,Barishal,21739.86356,0.0,0,0.0
uni_100662415,Jangalia,Mehendiganj,Barishal,Barishal,23013.879406,0.0,0,0.0
uni_100662215,Darichar Khajuria,Mehendiganj,Barishal,Barishal,8749.54865,0.0,0,0.0
uni_100610708,Saliabakpur,Banaripara,Barishal,Barishal,30978.70142,0.0,0,0.0
uni_100651175,Chandpura,Barishal Sadar (Kotwali),Barishal,Barishal,17227.38728,0.0,0,0.0
uni_100636352,Hizla Gourabdi,Hijla,Barishal,Barishal,37205.7323395,0.0,0,0.0
uni_100636343,Harinathpur,Hijla,Barishal,Barishal,31136.843,0.0,0,0.0
uni_100636309,Guabaria,Hijla,Barishal,Barishal,30807.17351,0.0,0,0.0
uni_100636209,Dhulkhola,Hijla,Barishal,Barishal,9230.116254,0.0,0,0.0
uni_100636142,Bara Jalia,Hijla,Barishal,Barishal,21939.2297245,0.0,0,0.0
uni_100632709,Sarikal,Gaurnadi,Barishal,Barishal,23823.6695,0.0,0,0.0
uni_100632543,Nalchira,Gaurnadi,Barishal,Barishal,20217.4353,0.0,0,0.0
uni_100632509,Mahilara,Gaurnadi,Barishal,Barishal,21373.88066,0.0,0,0.0
uni_100632442,Khanjapur,Gaurnadi,Barishal,Barishal,28746.49134,0.0,0,0.0
uni_100632177,Chandsi,Gaurnadi,Barishal,Barishal,9785.783150000001,0.0,0,0.0
uni_100632151,Batajor,Gaurnadi,Barishal,Barishal,22495.22795,0.0,0,0.0
uni_100632142,Barthi,Gaurnadi,Barishal,Barishal,23974.624780000002,0.0,0,0.0
